Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage (1-Fairy),Predicted Damage (2-Fairy),Predicted Damage (3-Fairy),Predicted Damage (4-Fairy),Rank
733,Advanced3,Day,292,MG,RPK-16,100,100,0,10,0,Special AP Round (5-Star),Optical (5-Star),Ammo Box (5-Star),12774,479,574,670,766,78
733,Advanced3,Day,253,MG,Lewis,100,100,0,8,0,Special AP Round (5-Star),Optical (5-Star),Ammo Box (5-Star),12660,474,569,664,759,79
733,Advanced3,Day,54,AR,M16A1,100,100,0,4,0,HV Round (5-Star),T-Exo (5-Star),Chip (5-Star),5382,470,565,659,753,80
733,Advanced3,Day,130,AR,Type97,100,100,0,3,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),5355,468,562,655,749,81
733,Advanced3,Day,330,AR,FX-05,100,100,0,10,0,Optical (5-Star),HV Round (5-Star),Chip (5-Star),5281,462,554,646,739,82
733,Advanced3,Day,118,AR,9A-91,100,100,0,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5175,452,543,633,724,83
733,Advanced3,Day,16,SMG,Thompson,100,100,0,10,0,Exclusive (5-Star),-,Night Equip (5-Star),5732,429,515,601,687,84
733,Advanced3,Day,1028,SMG,Agent Vector,100,100,0,8,0,T-Exo (5-Star),Exclusive (5-Star),Exclusive (5-Star),5603,420,504,588,672,85
733,Advanced3,Day,245,SMG,P90,100,100,0,8,0,T-Exo (5-Star),-,Night Equip (5-Star),5551,416,499,582,666,86
733,Advanced3,Day,85,MG,PK,90,100,0,5,0,Special AP Round (5-Star),Exclusive (5-Star),Ammo Box (5-Star),10819,405,486,567,649,87
733,Advanced3,Day,329,RF,SVCh,70,100,0,4,0,Sniper Round (5-Star),-,-,3000,405,486,567,648,88
733,Advanced3,Day,171,AR,Ribeyrolles,100,100,0,10,0,Night Equip (5-Star),-,Chip (5-Star),4490,392,471,550,628,89
733,Advanced3,Day,20075,MG,M1918 Mod,115,100,0,1,2,Special AP Round (5-Star),-,Exclusive (5-Star),10258,384,461,538,615,90
733,Advanced3,Day,173,MG,PKP,100,100,0,5,0,Special AP Round (5-Star),-,Ammo Box (5-Star),10245,384,461,537,614,91
733,Advanced3,Day,109,MG,Gr MG5,100,100,0,6,0,Special AP Round (5-Star),-,Ammo Box (5-Star),9990,374,449,524,599,92
733,Advanced3,Day,127,SMG,Type79,100,100,0,6,0,X-Exo (4-Star),Exclusive (5-Star),Night Equip (5-Star),4967,372,447,521,596,93
733,Advanced3,Day,20081,MG,LWMMG Mod,113,100,0,10,7,Special AP Round (5-Star),-,Ammo Box (5-Star),9835,368,442,516,590,94
733,Advanced3,Day,311,SMG,Lusa,100,100,0,10,0,X-Exo (4-Star),-,Night Equip (5-Star),4921,369,442,516,590,95
733,Advanced3,Day,275,MG,M1895 CB,100,100,0,10,0,Special AP Round (5-Star),-,Ammo Box (5-Star),9777,366,439,513,586,96
733,Advanced3,Day,276,MG,Kord,100,100,0,10,0,Special AP Round (5-Star),-,Ammo Box (5-Star),9339,350,420,490,560,97
733,Advanced3,Day,156,SG,Super-Shorty,69,100,0,1,0,-,Slug Shell (5-Star),-,2197,219,263,307,351,98
733,Advanced3,Day,77,MG,M2HB,90,100,0,4,0,Sniper Round (5-Star),-,Ammo Box (5-Star),5315,199,239,279,318,99
733,Advanced3,Day,181,AR,T91,70,100,0,3,0,Night Equip (5-Star),-,-,2163,189,227,264,302,100
733,Advanced3,Day,238,MG,QJY-88,74,100,0,4,0,Sniper Round (5-Star),-,-,3796,142,170,199,227,101
733,Advanced3,Day,159,SG,RMB-93,36,100,0,1,0,-,-,-,1250,125,150,175,200,102
733,Advanced3,Day,310,HG,Rex Zero 1,32,100,0,4,0,-,-,-,509,101,122,142,162,103
733,Advanced3,Day,94,SMG,Type64,48,100,0,1,0,X-Exo (4-Star),-,-,1339,100,120,140,160,104
733,Advanced3,Day,1029,AR,Agent 416,99,100,0,10,0,Exclusive (5-Star),Exclusive (5-Star),Exclusive (5-Star),1045,91,109,128,146,105
733,Advanced3,Day,302,SG,Defender,83,90,0,10,0,-,Flash Shell (5-Star),Night Equip (5-Star),918,91,110,128,146,106
733,Advanced3,Day,316,RF,General Liu,30,100,0,4,0,-,-,-,714,80,96,112,128,107
733,Advanced3,Day,337,RF,De Lisle,30,100,0,4,0,-,-,-,671,75,90,105,120,108
733,Advanced3,Day,339,MG,RPK-203,50,100,0,4,0,-,-,-,1663,62,74,87,99,109
733,Advanced3,Day,20,SMG,Vector,54,100,0,4,0,X-Exo (4-Star),-,-,554,41,49,58,66,110
733,Advanced3,Day,338,AR,SIG MCX,30,100,0,4,0,-,-,-,342,29,35,41,47,111
733,Advanced3,Day,231,RF,M82A1,11,100,0,4,0,-,-,-,257,28,34,40,46,112
733,Advanced3,Day,352,SG,Nova,1,50,0,7,0,-,-,-,293,29,35,41,46,113
733,Advanced3,Day,1031,RF,Pekola,10,100,0,6,0,-,-,-,247,27,33,38,44,114
733,Advanced3,Day,106,AR,FAL,17,100,0,5,0,-,-,-,288,25,30,35,40,115
733,Advanced3,Day,351,SG,M26-MASS,1,50,0,1,0,-,-,-,256,25,30,35,40,116
733,Advanced3,Day,293,AR,AK-15,1,50,0,8,0,-,-,-,224,19,23,27,31,117
733,Advanced3,Day,34,RF,M1 Garand,1,50,0,1,0,-,-,-,175,19,23,27,31,118
733,Advanced3,Day,41,RF,SKS,1,50,0,1,0,-,-,-,162,18,21,25,29,119
733,Advanced3,Day,24,SMG,PP-2000,1,50,0,1,0,-,-,-,189,14,17,19,22,120
733,Advanced3,Day,125,MG,Gr MG4,10,100,0,4,0,-,-,-,319,11,14,16,19,121
736,Advanced6,Night,20055,AR,M4A1 Mod,119,200,1,10,10,Night Equip (5-Star),HV Round (5-Star),Exclusive (5-Star),7607,1426,1711,1996,2282,1
736,Advanced6,Night,330,AR,FX-05,100,100,0,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5281,1188,1425,1663,1901,2
736,Advanced6,Night,20122,AR,Gr G11 Mod,116,100,0,10,10,Night Equip (5-Star),HV Round (5-Star),Exclusive (5-Star),6275,1176,1411,1647,1882,3
736,Advanced6,Night,20065,AR,416 Mod,117,100,0,10,10,Night Equip (5-Star),HV Round (5-Star),Exclusive (5-Star),6171,1157,1388,1619,1851,4
736,Advanced6,Night,206,AR,AK-12,100,150,1,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),6122,1147,1377,1607,1836,5
736,Advanced6,Night,171,AR,Ribeyrolles,100,100,0,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5081,1143,1371,1600,1829,6
736,Advanced6,Night,205,AR,AN-94,100,150,1,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),6071,1138,1365,1593,1821,7
736,Advanced6,Night,20057,AR,ST AR-15 Mod,120,200,1,10,10,Optical (5-Star),Night Equip (5-Star),Exclusive (5-Star),5770,1081,1298,1514,1731,8
736,Advanced6,Night,20060,AR,AS Val Mod,115,100,0,10,10,Night Equip (5-Star),Exclusive (5-Star),Chip (5-Star),5768,1081,1297,1514,1730,9
736,Advanced6,Night,20143,SMG,RO635 Mod,115,98,0,10,10,Exclusive (5-Star),HP Round (5-Star),Night Equip (5-Star),6594,1071,1285,1500,1714,10
736,Advanced6,Night,1027,AR,Angelica,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5650,1059,1271,1483,1695,11
736,Advanced6,Night,274,AR,ACR,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5606,1051,1261,1471,1681,12
736,Advanced6,Night,213,SMG,C-MS,100,100,0,10,0,T-Exo (5-Star),AP Round (5-Star),Night Equip (5-Star),6360,1033,1240,1446,1653,13
736,Advanced6,Night,194,AR,K2,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5466,1024,1229,1434,1639,14
736,Advanced6,Night,236,AR,K11,100,100,0,4,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5408,1014,1216,1419,1622,15
736,Advanced6,Night,215,AR,MDR,100,100,0,4,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5355,1004,1204,1405,1606,16
736,Advanced6,Night,172,AR,Am RFB,100,100,0,8,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5343,1001,1202,1402,1602,17
736,Advanced6,Night,20026,SMG,Gr MP5 Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Night Equip (5-Star),6069,986,1183,1380,1577,18
736,Advanced6,Night,62,AR,Gr G41,100,100,0,5,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5224,979,1175,1371,1567,19
736,Advanced6,Night,130,AR,Type97,100,100,0,3,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5185,972,1166,1361,1555,20
736,Advanced6,Night,118,AR,9A-91,100,100,0,10,0,Night Equip (5-Star),HV Round (5-Star),Chip (5-Star),5175,970,1164,1358,1552,21
736,Advanced6,Night,16,SMG,Thompson,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),Night Equip (5-Star),5924,962,1155,1347,1540,22
736,Advanced6,Night,245,SMG,P90,100,100,0,8,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5798,942,1130,1319,1507,23
736,Advanced6,Night,311,SMG,Lusa,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5686,923,1108,1293,1478,24
736,Advanced6,Night,27,SMG,Skorpion,100,100,0,3,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),4731,922,1107,1291,1476,25
736,Advanced6,Night,20101,SMG,UMP9 Mod,110,100,0,5,5,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5559,903,1084,1264,1445,26
736,Advanced6,Night,234,SMG,JS 9,100,100,0,8,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5556,902,1083,1263,1444,27
736,Advanced6,Night,20103,SMG,UMP45 Mod,110,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Night Equip (5-Star),5546,901,1081,1261,1441,28
736,Advanced6,Night,104,SMG,Gr G36c,100,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5279,857,1029,1200,1372,29
736,Advanced6,Night,20032,SMG,Micro Uzi Mod,115,100,0,6,4,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5122,832,998,1165,1331,30
736,Advanced6,Night,127,SMG,Type79,100,100,0,6,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5095,827,993,1159,1324,31
736,Advanced6,Night,135,SMG,SR-3MP,100,100,0,8,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5076,824,989,1154,1319,32
736,Advanced6,Night,20,SMG,Vector,100,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5054,821,985,1149,1314,33
736,Advanced6,Night,251,SMG,X95,100,100,0,6,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5026,816,980,1143,1306,34
736,Advanced6,Night,1028,SMG,Agent Vector,100,100,0,8,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4989,810,972,1134,1297,35
736,Advanced6,Night,29,SMG,STEN MkⅡ,93,100,0,4,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4661,757,908,1060,1211,36
736,Advanced6,Night,18,SMG,Ingram,100,100,0,5,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4548,739,886,1034,1182,37
736,Advanced6,Night,54,AR,M16A1,100,100,0,4,0,-,T-Exo (5-Star),Armor Plate (5-Star),3875,726,871,1017,1162,38
736,Advanced6,Night,22,SMG,PPS-43,90,100,0,3,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4075,662,794,927,1059,39
736,Advanced6,Night,323,SG,LTLX7000,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),7027,614,737,860,983,40
736,Advanced6,Night,1009,HG,El Clear,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),X-Exo (5-Star),3465,606,727,848,970,41
736,Advanced6,Night,188,SG,S.A.T.8,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),6837,598,717,837,957,42
736,Advanced6,Night,196,AR,Zas M21,96,100,0,7,0,Silencer (5-Star),-,T-Exo (5-Star),3128,586,703,821,938,43
736,Advanced6,Night,20097,HG,M950A Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),T-Exo (5-Star),3343,585,702,819,936,44
736,Advanced6,Night,229,SG,M870,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),6634,580,696,812,928,45
736,Advanced6,Night,20056,AR,M4 SOPMOD II Mod,111,100,0,7,7,Silencer (5-Star),Auxiliary Sights (5-Star),-,3064,574,689,804,919,46
736,Advanced6,Night,282,SG,DP-12,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),6526,571,685,799,913,47
736,Advanced6,Night,20154,SG,M500 Mod,117,100,0,1,10,Armor Plate (5-Star),Buckshot Shell (5-Star),Exclusive (5-Star),6381,558,670,781,893,48
736,Advanced6,Night,183,HG,Contender,100,100,0,8,0,Auxiliary Sights (5-Star),AP Round (5-Star),T-Exo (5-Star),3174,555,666,777,888,49
736,Advanced6,Night,160,SG,Saiga-12,100,100,0,5,0,Armor Plate (5-Star),Slug Shell (5-Star),Holographic (5-Star),6303,551,661,772,882,50
736,Advanced6,Night,20001,HG,SAA Mod,115,100,0,10,10,Silencer (5-Star),-,T-Exo (5-Star),3059,535,642,749,856,51
736,Advanced6,Night,161,SG,Type97S,100,100,0,1,0,Armor Plate (5-Star),Flash Shell (5-Star),Holographic (5-Star),5846,511,613,716,818,52
736,Advanced6,Night,20221,HG,GSh-18 Mod,117,100,0,6,6,Auxiliary Sights (5-Star),Exclusive (5-Star),X-Exo (5-Star),2905,508,610,711,813,53
736,Advanced6,Night,294,HG,Webley,100,100,0,10,0,Silencer (5-Star),-,X-Exo (5-Star),2864,501,601,701,801,54
736,Advanced6,Night,242,HG,P22,100,100,0,10,0,Silencer (5-Star),-,X-Exo (5-Star),2834,495,595,694,793,55
736,Advanced6,Night,20007,HG,Stechkin Mod,112,100,0,10,4,Exclusive (5-Star),-,X-Exo (5-Star),2800,490,588,686,784,56
736,Advanced6,Night,233,HG,Px4 Storm,100,100,0,10,0,Exclusive (5-Star),-,X-Exo (5-Star),2797,489,587,685,783,57
736,Advanced6,Night,96,HG,Grizzly,100,100,0,10,0,Auxiliary Sights (5-Star),-,Exclusive (5-Star),2749,481,577,673,769,58
736,Advanced6,Night,303,HG,HP-35,100,100,0,10,0,Auxiliary Sights (5-Star),-,X-Exo (5-Star),2720,476,571,666,761,59
736,Advanced6,Night,70,AR,FF FNC,100,100,0,4,0,Holographic (5-Star),-,X-Exo (5-Star),2500,468,562,656,750,60
736,Advanced6,Night,162,SG,SPAS-12,100,100,0,2,0,Armor Plate (4-Star),Flash Shell (5-Star),Holographic (5-Star),5357,468,562,656,749,61
736,Advanced6,Night,20005,HG,M1895 Mod,115,95,0,7,8,Auxiliary Sights (5-Star),-,X-Exo (5-Star),2656,464,557,650,743,62
736,Advanced6,Night,250,HG,HS2000,100,100,0,10,0,Auxiliary Sights (5-Star),-,X-Exo (5-Star),2651,463,556,649,742,63
736,Advanced6,Night,105,AR,OTs-12,91,100,0,3,0,Holographic (5-Star),-,Chip (5-Star),2425,454,545,636,727,64
736,Advanced6,Night,4,HG,Python,100,100,0,10,0,Auxiliary Sights (5-Star),-,X-Exo (4-Star),2561,448,537,627,717,65
736,Advanced6,Night,114,HG,Welrod MkⅡ,100,100,0,4,0,Auxiliary Sights (5-Star),-,X-Exo (4-Star),2520,441,529,617,705,66
736,Advanced6,Night,189,SG,USAS-12,100,100,0,1,0,-,Flash Shell (5-Star),Holographic (5-Star),4526,396,475,554,633,67
736,Advanced6,Night,1025,SG,Triela,100,100,0,1,0,-,Flash Shell (5-Star),Holographic (5-Star),4443,388,466,544,622,68
736,Advanced6,Night,181,AR,T91,70,100,0,3,0,Holographic (5-Star),-,-,1538,288,346,403,461,69
736,Advanced6,Night,292,MG,RPK-16,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),5580,279,334,390,446,70
736,Advanced6,Night,253,MG,Lewis,100,100,0,8,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),5519,275,331,386,441,71
736,Advanced6,Night,20075,MG,M1918 Mod,115,100,0,1,2,Special AP Round (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),5191,259,311,363,415,72
736,Advanced6,Night,109,MG,Gr MG5,100,100,0,6,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4614,230,276,322,369,73
736,Advanced6,Night,20081,MG,LWMMG Mod,113,100,0,10,7,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4544,227,272,318,363,74
736,Advanced6,Night,173,MG,PKP,100,100,0,5,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4535,226,272,317,362,75
736,Advanced6,Night,275,MG,M1895 CB,100,100,0,10,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4481,224,268,313,358,76
736,Advanced6,Night,276,MG,Kord,100,100,0,10,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),4355,217,261,304,348,77
736,Advanced6,Night,94,SMG,Type64,48,100,0,1,0,X-Exo (4-Star),-,-,1205,195,234,274,313,78
736,Advanced6,Night,85,MG,PK,90,100,0,5,0,Special AP Round (5-Star),Holographic (5-Star),Ammo Box (5-Star),3778,188,226,264,302,79
736,Advanced6,Night,20053,RF,NTW-20 Mod,115,100,0,9,7,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3653,182,219,255,292,80
736,Advanced6,Night,266,RF,R93,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3581,179,214,250,286,81
736,Advanced6,Night,20039,RF,Mosin-Nagant Mod,115,100,0,4,5,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),3520,176,211,246,281,82
736,Advanced6,Night,20252,RF,KSVK Mod,118,100,0,4,10,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3490,174,209,244,279,83
736,Advanced6,Night,257,RF,M200,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3453,172,207,241,276,84
736,Advanced6,Night,20095,RF,Type88 Mod,115,100,0,10,10,Exclusive (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),3456,172,207,241,276,85
736,Advanced6,Night,50,RF,Lee Enfield,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),3407,170,204,238,272,86
736,Advanced6,Night,198,RF,Carcano M91/38,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3383,169,202,236,270,87
736,Advanced6,Night,1024,RF,Rico,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),3356,167,201,234,268,88
736,Advanced6,Night,48,RF,WA2000,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3293,164,197,230,263,89
736,Advanced6,Night,156,SG,Super-Shorty,69,100,0,1,0,-,Flash Shell (5-Star),-,1884,164,197,230,263,90
736,Advanced6,Night,296,RF,Gr SL8,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3255,162,195,227,260,91
736,Advanced6,Night,20037,RF,M14 Mod,112,100,0,8,8,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3242,162,194,226,259,92
736,Advanced6,Night,197,RF,Carcano M1891,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3205,160,192,224,256,93
736,Advanced6,Night,46,RF,Kar98k,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3139,156,188,219,251,94
736,Advanced6,Night,270,RF,4 Shiki,100,100,0,9,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3121,156,187,218,249,95
736,Advanced6,Night,36,RF,Springfield,100,100,0,1,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),3109,155,186,217,248,96
736,Advanced6,Night,148,RF,IWS 2000,100,100,0,6,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),3068,153,184,214,245,97
736,Advanced6,Night,184,RF,T-5000,100,100,0,6,0,AP Round (5-Star),Optical (5-Star),-,2840,142,170,198,227,98
736,Advanced6,Night,247,RF,K31,100,100,0,3,0,Sniper Round (5-Star),Optical (5-Star),-,2683,134,160,187,214,99
736,Advanced6,Night,77,MG,M2HB,90,100,0,4,0,Sniper Round (5-Star),Optical (5-Star),Ammo Box (5-Star),2663,133,159,186,213,100
736,Advanced6,Night,20051,RF,FF FN49 Mod,110,100,0,5,5,Sniper Round (5-Star),Optical (5-Star),-,2586,129,155,181,206,101
736,Advanced6,Night,1029,AR,Agent 416,99,100,0,10,0,Optical (5-Star),Exclusive (5-Star),Exclusive (5-Star),639,119,143,167,191,102
736,Advanced6,Night,185,MG,Ameli,90,100,0,1,0,Sniper Round (5-Star),Optical (5-Star),-,2204,110,132,154,176,103
736,Advanced6,Night,238,MG,QJY-88,74,100,0,4,0,Sniper Round (5-Star),Optical (5-Star),-,2089,104,125,146,167,104
736,Advanced6,Night,159,SG,RMB-93,36,100,0,1,0,-,-,-,1142,99,119,139,159,105
736,Advanced6,Night,329,RF,SVCh,70,100,0,4,0,Sniper Round (5-Star),Optical (5-Star),-,1722,86,103,120,137,106
736,Advanced6,Night,44,RF,SV-98,80,100,0,1,0,Sniper Round (5-Star),Optical (5-Star),-,1578,78,94,110,126,107
736,Advanced6,Night,310,HG,Rex Zero 1,32,100,0,4,0,-,-,-,402,70,84,98,112,108
736,Advanced6,Night,339,MG,RPK-203,50,100,0,4,0,-,-,-,1081,54,64,75,86,109
736,Advanced6,Night,338,AR,SIG MCX,30,100,0,4,0,-,-,-,244,45,54,64,73,110
736,Advanced6,Night,106,AR,FAL,17,100,0,5,0,-,-,-,227,42,51,59,68,111
736,Advanced6,Night,293,AR,AK-15,1,50,0,8,0,-,-,-,200,37,45,52,60,112
736,Advanced6,Night,24,SMG,PP-2000,1,50,0,1,0,-,-,-,182,29,35,41,47,113
736,Advanced6,Night,352,SG,Nova,1,50,0,7,0,-,-,-,285,24,29,34,39,114
736,Advanced6,Night,337,RF,De Lisle,30,100,0,4,0,-,-,-,462,23,27,32,36,115
736,Advanced6,Night,316,RF,General Liu,30,100,0,4,0,-,-,-,432,21,25,30,34,116
736,Advanced6,Night,351,SG,M26-MASS,1,50,0,1,0,-,-,-,248,21,26,30,34,117
736,Advanced6,Night,125,MG,Gr MG4,10,100,0,4,0,-,-,-,253,12,15,17,20,118
736,Advanced6,Night,1031,RF,Pekola,10,100,0,6,0,-,-,-,190,9,11,13,15,119
736,Advanced6,Night,231,RF,M82A1,11,100,0,4,0,-,-,-,181,9,10,12,14,120
736,Advanced6,Night,34,RF,M1 Garand,1,50,0,1,0,-,-,-,136,6,8,9,10,121
736,Advanced6,Night,41,RF,SKS,1,50,0,1,0,-,-,-,134,6,8,9,10,122
738,Advanced8,Day,20055,AR,M4A1 Mod,119,200,1,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),8492,1592,1910,2229,2547,1
738,Advanced8,Day,20122,AR,Gr G11 Mod,116,100,0,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),7474,1401,1681,1961,2242,2
738,Advanced8,Day,20065,AR,416 Mod,117,100,0,10,10,Exclusive (5-Star),HV Round (5-Star),Exclusive (5-Star),7162,1342,1611,1880,2148,3
738,Advanced8,Day,206,AR,AK-12,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6446,1208,1450,1692,1933,4
738,Advanced8,Day,20057,AR,ST AR-15 Mod,120,200,1,10,10,Optical (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),6406,1201,1441,1681,1921,5
738,Advanced8,Day,205,AR,AN-94,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6371,1194,1433,1672,1911,6
738,Advanced8,Day,1027,AR,Angelica,100,100,0,8,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6146,1152,1382,1613,1843,7
738,Advanced8,Day,20060,AR,AS Val Mod,115,100,0,10,10,Holographic (5-Star),Exclusive (5-Star),Chip (5-Star),6136,1150,1380,1610,1840,8
738,Advanced8,Day,274,AR,ACR,100,100,0,8,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5968,1119,1342,1566,1790,9
738,Advanced8,Day,194,AR,K2,100,100,0,8,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5843,1095,1314,1533,1752,10
738,Advanced8,Day,172,AR,Am RFB,100,100,0,8,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),5818,1090,1309,1527,1745,11
738,Advanced8,Day,236,AR,K11,100,100,0,4,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5763,1080,1296,1512,1728,12
738,Advanced8,Day,215,AR,MDR,100,100,0,4,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),5744,1077,1292,1507,1723,13
738,Advanced8,Day,20056,AR,M4 SOPMOD II Mod,111,100,0,7,7,Optical (5-Star),Auxiliary Sights (5-Star),HV Round (5-Star),5735,1075,1290,1505,1720,14
738,Advanced8,Day,162,SG,SPAS-12,100,100,0,2,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),7165,1074,1289,1504,1719,15
738,Advanced8,Day,54,AR,M16A1,100,100,0,4,0,HV Round (5-Star),Armor Plate (5-Star),Chip (5-Star),5664,1062,1274,1486,1699,16
738,Advanced8,Day,62,AR,Gr G41,100,100,0,5,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5611,1052,1262,1472,1683,17
738,Advanced8,Day,330,AR,FX-05,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5598,1049,1259,1469,1679,18
738,Advanced8,Day,118,AR,9A-91,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5553,1041,1249,1457,1665,19
738,Advanced8,Day,85,MG,PK,90,100,0,5,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),11453,1030,1236,1443,1649,20
738,Advanced8,Day,253,MG,Lewis,100,100,0,8,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13665,1024,1229,1434,1639,21
738,Advanced8,Day,292,MG,RPK-16,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13418,1006,1207,1408,1610,22
738,Advanced8,Day,188,SG,S.A.T.8,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),8040,1005,1206,1407,1608,23
738,Advanced8,Day,323,SG,LTLX7000,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Red Dot (5-Star),8007,1000,1201,1401,1601,24
738,Advanced8,Day,173,MG,PKP,100,100,0,5,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13132,984,1181,1378,1575,25
