Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2022-12-14 12:05:30,128,Old Friend,1098,HG,M9,3,1,,,
2022-12-14 12:05:54,128,Old Friend,1098,AR,Type63,2,0,,,
2022-12-14 12:06:19,128,Old Friend,1098,HG,Gr USPCompact,2,0,,,
2022-12-14 12:06:34,128,Old Friend,1098,HG,M1895,2,0,,,
2022-12-14 12:08:46,128,Old Friend,1099,AR,Type63,2,0,,,
2022-12-14 12:09:29,128,Old Friend,1099,SMG,MP40,2,0,,,
2022-12-14 12:09:53,128,Old Friend,1099,SMG,m45,2,0,,,
2022-12-14 12:10:08,128,Old Friend,1099,HG,M9,3,1,,,
2022-12-14 12:11:32,128,Old Friend,1100,MG,DP28,2,0,,,
2022-12-14 12:11:57,128,Old Friend,1100,HG,M1895,2,0,,,
2022-12-14 12:12:21,128,Old Friend,1100,SMG,MP40,2,0,,,
2022-12-14 12:12:45,128,Old Friend,1100,RF,SV-98,3,1,,,
2022-12-14 12:13:09,128,Old Friend,1100,HG,Gr USPCompact,2,0,,,
2022-12-14 12:13:24,128,Old Friend,1100,HG,Gr USPCompact,2,0,,,
2022-12-14 13:37:49,128,Old Friend,1101,SMG,Type64,2,0,,,
2022-12-14 13:38:13,128,Old Friend,1101,SMG,IDW,2,0,,,
2022-12-14 13:38:38,128,Old Friend,1101,SMG,m45,2,0,,,
2022-12-14 13:39:02,128,Old Friend,1101,MG,DP28,2,0,,,
2022-12-14 13:39:26,128,Old Friend,1101,HG,MP-446,2,0,,,
2022-12-14 13:39:41,128,Old Friend,1101,HG,MP-446,2,0,,,
2022-12-14 13:40:45,128,Old Friend,1102,HG,MP-446,2,0,,,
2022-12-14 13:41:10,128,Old Friend,1102,RF,G43,2,0,,,
2022-12-14 13:41:34,128,Old Friend,1102,RF,SV-98,3,1,,,
2022-12-14 13:41:58,128,Old Friend,1102,RF,VM59,2,0,,,
2022-12-14 13:42:23,128,Old Friend,1102,HG,MP-446,2,0,,,
2022-12-14 13:42:38,128,Old Friend,1102,HG,Tokarev,3,1,,,
2022-12-14 13:44:06,128,Old Friend,1103,RF,VM59,2,0,,,
2022-12-14 13:44:30,128,Old Friend,1103,RF,SVT-38,2,0,,,
2022-12-14 13:44:54,128,Old Friend,1103,MG,Bren,3,1,,,
2022-12-14 13:45:19,128,Old Friend,1103,MG,DP28,2,0,,,
2022-12-14 13:45:34,128,Old Friend,1103,HG,Type92,3,1,,,
2022-12-14 13:46:56,128,Old Friend,1104,SMG,PPSh-41,2,0,,,
2022-12-14 13:47:40,128,Old Friend,1104,SMG,STEN MkⅡ,3,1,,,
2022-12-14 13:48:04,128,Old Friend,1104,SMG,PPSh-41,2,0,,,
2022-12-14 13:48:19,128,Old Friend,1104,RF,VM59,2,0,,,
2022-12-14 13:49:28,128,Old Friend,1105,SMG,Type64,2,0,,,
2022-12-14 13:49:53,128,Old Friend,1105,AR,L85A1,2,0,,,
2022-12-14 13:50:18,128,Old Friend,1105,AR,OTs-12,3,1,,,
2022-12-14 13:50:42,128,Old Friend,1105,AR,Type63,2,0,,,
2022-12-14 13:51:07,128,Old Friend,1105,RF,VM59,2,0,,,
2022-12-14 13:51:22,128,Old Friend,1105,MG,DP28,2,0,,,
2022-12-14 13:52:52,128,Old Friend,1106,RF,G43,2,0,,,
2022-12-14 13:53:16,128,Old Friend,1106,RF,G43,2,0,,,
2022-12-14 13:53:40,128,Old Friend,1106,AR,StG44,3,1,,,
2022-12-14 13:54:05,128,Old Friend,1106,HG,PPK,2,0,,,
2022-12-14 13:54:29,128,Old Friend,1106,HG,M1895,2,0,,,
2022-12-14 13:54:44,128,Old Friend,1106,MG,FG42,2,0,,,
2022-12-14 13:55:53,128,Old Friend,1107,SMG,MP40,2,0,,,
2022-12-14 13:56:17,128,Old Friend,1107,SMG,PPSh-41,2,0,,,
2022-12-14 13:56:41,128,Old Friend,1107,HG,PPK,2,0,,,
2022-12-14 13:57:06,128,Old Friend,1107,HG,MP-446,2,0,,,
2022-12-14 13:57:30,128,Old Friend,1107,SMG,MP40,2,0,,,
2022-12-14 13:57:45,128,Old Friend,1107,RF,VM59,2,0,,,
2022-12-14 13:59:38,128,Old Friend,1108,MG,DP28,2,0,,,
2022-12-14 14:00:02,128,Old Friend,1108,SMG,MP40,2,0,,,
2022-12-14 14:00:27,128,Old Friend,1108,HG,PPK,2,0,,,
2022-12-14 14:00:51,128,Old Friend,1108,AR,L85A1,2,0,,,
2022-12-14 14:01:16,128,Old Friend,1108,AR,StG44,3,1,,,
2022-12-14 14:01:31,128,Old Friend,1108,SMG,STEN MkⅡ,3,1,,,
2022-12-14 14:02:57,128,Old Friend,1109,HG,MP-446,2,0,,,
2022-12-14 14:03:22,128,Old Friend,1109,RF,SVT-38,2,0,,,
2022-12-14 14:03:46,128,Old Friend,1109,SMG,Type64,2,0,,,
2022-12-14 14:04:11,128,Old Friend,1109,AR,L85A1,2,0,,,
2022-12-14 14:04:25,128,Old Friend,1109,AR,L85A1,2,0,,,
2022-12-14 14:05:53,128,Old Friend,1110,HG,M1895,2,0,,,
2022-12-14 14:06:18,128,Old Friend,1110,AR,L85A1,2,0,,,
2022-12-14 14:06:42,128,Old Friend,1110,HG,Gr USPCompact,2,0,,,
2022-12-14 14:07:07,128,Old Friend,1110,RF,VM59,2,0,,,
2022-12-14 14:07:31,128,Old Friend,1110,RF,SVT-38,2,0,,,
2022-12-14 14:07:47,128,Old Friend,1110,HG,M9,3,1,,,
2022-12-15 01:05:51,128,Old Friend,1111,MG,M1919A4,3,1,,,
2022-12-15 01:06:15,128,Old Friend,1111,AR,Type63,2,0,,,
2022-12-15 01:06:57,128,Old Friend,1111,MG,DP28,2,0,,,
2022-12-15 01:07:21,128,Old Friend,1111,HG,PPK,2,0,,,
2022-12-15 01:07:36,128,Old Friend,1111,SMG,m45,2,0,,,
2022-12-15 01:09:28,128,Old Friend,1112,SMG,PPSh-41,2,0,,,
2022-12-15 01:09:52,128,Old Friend,1112,MG,M60,4,3,,,
2022-12-15 01:10:16,128,Old Friend,1112,SMG,PPSh-41,2,0,,,
2022-12-15 01:10:39,128,Old Friend,1112,MG,FG42,2,0,,,
2022-12-15 01:11:03,128,Old Friend,1112,AR,Type63,2,0,,,
2022-12-15 01:11:18,128,Old Friend,1112,AR,Type63,2,0,,,
2022-12-15 01:14:25,128,Old Friend,1113,SMG,IDW,2,0,,,
2022-12-15 01:14:49,128,Old Friend,1113,SMG,IDW,2,0,,,
2022-12-15 01:15:13,128,Old Friend,1113,HG,MP-446,2,0,,,
2022-12-15 01:15:36,128,Old Friend,1113,RF,G43,2,0,,,
2022-12-15 01:16:00,128,Old Friend,1113,RF,G43,2,0,,,
2022-12-15 01:16:15,128,Old Friend,1113,AR,L85A1,2,0,,,
2022-12-15 01:20:22,50,Order to Pursue,26,SMG,Type64,2,0,,,
2022-12-15 01:20:41,50,Order to Pursue,26,SMG,Spectre M4,2,0,,,
2022-12-15 01:22:06,50,Order to Pursue,27,SMG,Type64,2,0,,,
2022-12-15 01:22:24,50,Order to Pursue,27,RF,G43,2,0,,,
2022-12-15 22:52:49,128,Old Friend,1114,SMG,PPS-43,3,1,,,
2022-12-15 22:53:14,128,Old Friend,1114,HG,M1895,2,0,,,
2022-12-15 22:53:39,128,Old Friend,1114,MG,M1919A4,3,1,,,
2022-12-15 22:54:03,128,Old Friend,1114,SMG,IDW,2,0,,,
2022-12-15 22:54:27,128,Old Friend,1114,SMG,MP40,2,0,,,
2022-12-15 22:54:42,128,Old Friend,1114,MG,DP28,2,0,,,
2022-12-15 22:57:01,128,Old Friend,1115,RF,SVT-38,2,0,,,
2022-12-15 22:57:25,128,Old Friend,1115,SMG,MP40,2,0,,,
2022-12-15 22:58:09,128,Old Friend,1115,RF,M1 Garand,3,1,,,
2022-12-15 22:58:34,128,Old Friend,1115,RF,SV-98,3,1,,,
2022-12-15 22:58:48,128,Old Friend,1115,SMG,MP40,2,0,,,
2022-12-16 22:42:16,128,Old Friend,1116,HG,MP-446,2,0,,,
2022-12-16 22:42:59,128,Old Friend,1116,SMG,PPSh-41,2,0,,,
2022-12-16 22:43:23,128,Old Friend,1116,RF,VM59,2,0,,,
2022-12-16 22:43:39,128,Old Friend,1116,RF,SVT-38,2,0,,,
2022-12-16 22:45:13,128,Old Friend,1117,HG,PPK,2,0,,,
2022-12-16 22:45:37,128,Old Friend,1117,AR,L85A1,2,0,,,
2022-12-16 22:46:01,128,Old Friend,1117,MG,DP28,2,0,,,
2022-12-16 22:46:26,128,Old Friend,1117,SMG,STEN MkⅡ,3,1,,,
2022-12-16 22:46:50,128,Old Friend,1117,RF,VM59,2,0,,,
2022-12-16 22:47:05,128,Old Friend,1117,MG,FG42,2,0,,,
2022-12-17 19:33:48,128,Old Friend,1118,SMG,Type64,2,0,,,
2022-12-17 19:34:15,128,Old Friend,1118,RF,VM59,2,0,,,
2022-12-17 19:35:00,128,Old Friend,1118,HG,Type92,3,1,,,
2022-12-17 19:35:25,128,Old Friend,1118,HG,MP-446,2,0,,,
2022-12-17 19:35:41,128,Old Friend,1118,AR,Type63,2,0,,,
2022-12-17 19:38:05,128,Old Friend,1119,AR,SIG-510,2,0,,,
2022-12-17 19:38:50,128,Old Friend,1119,HG,Gr USPCompact,2,0,,,
2022-12-17 19:39:14,128,Old Friend,1119,RF,SVT-38,2,0,,,
2022-12-17 19:39:30,128,Old Friend,1119,AR,SIG-510,2,0,,,
2022-12-17 19:54:21,128,Old Friend,1120,MG,FG42,2,0,,,
2022-12-17 19:54:45,128,Old Friend,1120,AR,Type63,2,0,,,
2022-12-17 19:55:09,128,Old Friend,1120,AR,Type63,2,0,,,
2022-12-17 19:55:33,128,Old Friend,1120,AR,StG44,3,1,,,
2022-12-17 19:55:57,128,Old Friend,1120,SMG,IDW,2,0,,,
2022-12-17 19:56:12,128,Old Friend,1120,HG,P7,4,3,,,
2022-12-17 19:57:23,128,Old Friend,1121,HG,Gr USPCompact,2,0,,,
2022-12-17 19:57:48,128,Old Friend,1121,MG,FG42,2,0,,,
2022-12-17 19:58:12,128,Old Friend,1121,AR,L85A1,2,0,,,
2022-12-17 19:58:37,128,Old Friend,1121,RF,SV-98,3,1,,,
2022-12-17 19:59:01,128,Old Friend,1121,HG,MP-446,2,0,,,
2022-12-17 19:59:16,128,Old Friend,1121,HG,Gr USPCompact,2,0,,,
2022-12-17 20:02:19,128,Old Friend,1122,SMG,PPSh-41,2,0,,,
2022-12-17 20:02:44,128,Old Friend,1122,AR,SIG-510,2,0,,,
2022-12-17 20:03:08,128,Old Friend,1122,HG,M1895,2,0,,,
2022-12-17 20:03:32,128,Old Friend,1122,SMG,Type64,2,0,,,
2022-12-17 20:03:48,128,Old Friend,1122,AR,SIG-510,2,0,,,
2022-12-17 20:06:00,128,Old Friend,1123,RF,M1 Garand,3,1,,,
2022-12-17 20:06:24,128,Old Friend,1123,SMG,m45,2,0,,,
2022-12-17 20:06:48,128,Old Friend,1123,HG,PPK,2,0,,,
2022-12-17 20:07:12,128,Old Friend,1123,MG,Bren,3,1,,,
2022-12-17 20:07:36,128,Old Friend,1123,SMG,Type64,2,0,,,
2022-12-17 20:07:51,128,Old Friend,1123,SMG,MP40,2,0,,,
2022-12-17 20:09:06,128,Old Friend,1124,SMG,MP40,2,0,,,
2022-12-17 20:09:30,128,Old Friend,1124,SMG,IDW,2,0,,,
2022-12-17 20:09:55,128,Old Friend,1124,AR,Type63,2,0,,,
2022-12-17 20:10:19,128,Old Friend,1124,MG,DP28,2,0,,,
2022-12-17 20:10:43,128,Old Friend,1124,SMG,m45,2,0,,,
2022-12-17 20:10:58,128,Old Friend,1124,SMG,MP40,2,0,,,
2022-12-17 20:12:00,128,Old Friend,1125,HG,Gr USPCompact,2,0,,,
2022-12-17 20:12:25,128,Old Friend,1125,SMG,PPSh-41,2,0,,,
2022-12-17 20:12:49,128,Old Friend,1125,SMG,Type64,2,0,,,
2022-12-17 20:13:13,128,Old Friend,1125,AR,SIG-510,2,0,,,
2022-12-17 20:13:38,128,Old Friend,1125,HG,Gr USPCompact,2,0,,,
2022-12-17 20:13:53,128,Old Friend,1125,RF,VM59,2,0,,,
2022-12-17 20:17:12,128,Old Friend,1126,RF,SV-98,3,1,,,
2022-12-17 20:17:37,128,Old Friend,1126,HG,PPK,2,0,,,
2022-12-17 20:18:01,128,Old Friend,1126,SMG,PPS-43,3,1,,,
2022-12-17 20:18:25,128,Old Friend,1126,MG,M1919A4,3,1,,,
2022-12-17 20:18:50,128,Old Friend,1126,AR,SIG-510,2,0,,,
2022-12-17 20:19:05,128,Old Friend,1126,HG,M1895,2,0,,,
2022-12-17 20:20:58,128,Old Friend,1127,HG,P08,3,1,,,
2022-12-17 20:21:22,128,Old Friend,1127,SMG,PPSh-41,2,0,,,
2022-12-17 20:21:47,128,Old Friend,1127,SMG,IDW,2,0,,,
2022-12-17 20:22:11,128,Old Friend,1127,HG,P7,4,3,,,
2022-12-17 20:22:36,128,Old Friend,1127,HG,Gr USPCompact,2,0,,,
2022-12-17 20:22:51,128,Old Friend,1127,SMG,m45,2,0,,,
2022-12-17 20:24:57,128,Old Friend,1128,RF,G43,2,0,,,
2022-12-17 20:25:22,128,Old Friend,1128,SMG,m45,2,0,,,
2022-12-17 20:25:46,128,Old Friend,1128,SMG,m45,2,0,,,
2022-12-17 20:26:11,128,Old Friend,1128,SMG,IDW,2,0,,,
2022-12-17 20:26:35,128,Old Friend,1128,SMG,IDW,2,0,,,
2022-12-17 20:26:50,128,Old Friend,1128,HG,PPK,2,0,,,
2022-12-18 14:01:13,128,Old Friend,1129,HG,MP-446,2,0,,,
2022-12-18 14:01:36,128,Old Friend,1129,MG,DP28,2,0,,,
2022-12-18 14:01:58,128,Old Friend,1129,RF,G43,2,0,,,
2022-12-18 14:02:21,128,Old Friend,1129,SMG,MP40,2,0,,,
2022-12-18 14:02:34,128,Old Friend,1129,SMG,IDW,2,0,,,
2022-12-18 14:04:29,128,Old Friend,1130,MG,FG42,2,0,,,
2022-12-18 14:05:08,128,Old Friend,1130,SMG,PPSh-41,2,0,,,
2022-12-18 14:05:31,128,Old Friend,1130,SMG,PPSh-41,2,0,,,
2022-12-18 14:05:44,128,Old Friend,1130,AR,L85A1,2,0,,,
2022-12-18 19:17:43,128,Old Friend,1131,HG,M1895,2,0,,,
2022-12-18 19:18:06,128,Old Friend,1131,RF,SVT-38,2,0,,,
2022-12-18 19:18:45,128,Old Friend,1131,AR,Type63,2,0,,,
2022-12-18 19:19:08,128,Old Friend,1131,MG,DP28,2,0,,,
2022-12-18 19:19:22,128,Old Friend,1131,SMG,PPSh-41,2,0,,,
2022-12-18 21:17:51,128,Old Friend,1132,AR,Type63,2,0,,,
2022-12-18 21:18:14,128,Old Friend,1132,AR,SIG-510,2,0,,,
2022-12-18 21:18:36,128,Old Friend,1132,AR,L85A1,2,0,,,
2022-12-18 21:18:58,128,Old Friend,1132,AR,SIG-510,2,0,,,
2022-12-18 21:19:12,128,Old Friend,1132,HG,MP-446,2,0,,,
2022-12-19 23:16:33,128,Old Friend,1133,HG,MP-446,2,0,,,
2022-12-19 23:17:13,128,Old Friend,1133,HG,PPK,2,0,,,
2022-12-19 23:17:36,128,Old Friend,1133,RF,M1 Garand,3,1,,,
2022-12-19 23:17:50,128,Old Friend,1133,MG,FG42,2,0,,,
2022-12-19 23:18:59,128,Old Friend,1134,HG,MP-446,2,0,,,
2022-12-19 23:19:16,128,Old Friend,1134,SMG,Type64,2,0,,,
2022-12-19 23:19:38,128,Old Friend,1134,HG,Tokarev,3,1,,,
2022-12-19 23:20:01,128,Old Friend,1134,HG,M1895,2,0,,,
2022-12-19 23:20:14,128,Old Friend,1134,HG,PPK,2,0,,,
2022-12-20 23:14:23,10990,A Person's Struggle II,0,RF,G43,2,0,,,
2022-12-20 23:16:56,10992,Heavy Metal & Tender Wood II,0,HG,M1911,2,0,,,
2022-12-20 23:20:09,10994,Buried Deception II,0,RF,SV-98,3,1,,,
2022-12-20 23:25:11,10996,Cherry Blossom Snowfall II,0,HG,FF FNP9,2,0,,,
2022-12-20 23:26:46,10990,A Person's Struggle II,0,HG,MP-446,2,0,,,
2022-12-20 23:27:29,10990,A Person's Struggle II,0,RF,SVT-38,2,0,,,
2022-12-20 23:27:53,10990,A Person's Struggle II,0,HG,M1895,2,0,,,
2022-12-20 23:28:17,10990,A Person's Struggle II,0,SMG,m45,2,0,,,
2022-12-20 23:28:31,10990,A Person's Struggle II,0,MG,FG42,2,0,,,
2022-12-20 23:44:13,128,Old Friend,1135,HG,PPK,2,0,,,
2022-12-20 23:44:36,128,Old Friend,1135,HG,M9,3,1,,,
2022-12-20 23:44:59,128,Old Friend,1135,HG,PPK,2,0,,,
2022-12-20 23:45:21,128,Old Friend,1135,SMG,m45,2,0,,,
2022-12-20 23:45:44,128,Old Friend,1135,MG,DP28,2,0,,,
2022-12-20 23:45:57,128,Old Friend,1135,MG,FG42,2,0,,,
2022-12-20 23:47:01,128,Old Friend,1136,RF,VM59,2,0,,,
2022-12-20 23:47:23,128,Old Friend,1136,RF,SVT-38,2,0,,,
2022-12-20 23:47:46,128,Old Friend,1136,AR,Type63,2,0,,,
2022-12-20 23:48:08,128,Old Friend,1136,MG,FG42,2,0,,,
2022-12-20 23:48:30,128,Old Friend,1136,MG,DP28,2,0,,,
2022-12-20 23:48:44,128,Old Friend,1136,SMG,PPSh-41,2,0,,,
2022-12-21 13:31:19,128,Old Friend,1137,HG,Tokarev,3,1,,,
2022-12-21 13:31:41,128,Old Friend,1137,RF,VM59,2,0,,,
2022-12-21 13:32:04,128,Old Friend,1137,AR,Type63,2,0,,,
2022-12-21 13:32:27,128,Old Friend,1137,HG,M1895,2,0,,,
2022-12-21 13:32:41,128,Old Friend,1137,RF,G43,2,0,,,
2022-12-21 13:33:53,128,Old Friend,1138,HG,M1895,2,0,,,
2022-12-21 13:34:33,128,Old Friend,1138,MG,FG42,2,0,,,
2022-12-21 13:34:56,128,Old Friend,1138,HG,Tokarev,3,1,,,
2022-12-21 13:35:10,128,Old Friend,1138,RF,SVT-38,2,0,,,
2022-12-21 13:36:09,128,Old Friend,1139,HG,Tokarev,3,1,,,
2022-12-21 13:36:32,128,Old Friend,1139,SMG,STEN MkⅡ,3,1,,,
2022-12-21 13:36:54,128,Old Friend,1139,AR,SIG-510,2,0,,,
2022-12-21 13:37:17,128,Old Friend,1139,MG,DP28,2,0,,,
2022-12-21 13:37:40,128,Old Friend,1139,HG,PPK,2,0,,,
2022-12-21 13:37:54,128,Old Friend,1139,MG,DP28,2,0,,,
2022-12-21 13:39:20,128,Old Friend,1140,MG,FG42,2,0,,,
2022-12-21 13:39:43,128,Old Friend,1140,SMG,PPSh-41,2,0,,,
2022-12-21 13:40:05,128,Old Friend,1140,RF,G43,2,0,,,
2022-12-21 13:40:28,128,Old Friend,1140,HG,PPK,2,0,,,
2022-12-21 13:40:50,128,Old Friend,1140,HG,P08,3,1,,,
2022-12-21 13:41:04,128,Old Friend,1140,MG,FG42,2,0,,,
2022-12-21 13:57:44,128,Old Friend,1141,RF,G43,2,0,,,
2022-12-21 13:58:07,128,Old Friend,1141,HG,MP-446,2,0,,,
2022-12-21 13:58:30,128,Old Friend,1141,HG,M9,3,1,,,
2022-12-21 13:58:52,128,Old Friend,1141,AR,L85A1,2,0,,,
2022-12-21 13:59:06,128,Old Friend,1141,HG,Gr USPCompact,2,0,,,
2022-12-21 14:02:06,128,Old Friend,1142,RF,VM59,2,0,,,
2022-12-21 14:02:46,128,Old Friend,1142,AR,L85A1,2,0,,,
2022-12-21 14:03:09,128,Old Friend,1142,MG,DP28,2,0,,,
2022-12-21 14:03:22,128,Old Friend,1142,AR,Type63,2,0,,,
2022-12-21 14:05:10,128,Old Friend,1143,AR,Type63,2,0,,,
2022-12-21 14:05:33,128,Old Friend,1143,RF,G43,2,0,,,
2022-12-21 14:05:55,128,Old Friend,1143,HG,MP-446,2,0,,,
2022-12-21 14:06:18,128,Old Friend,1143,HG,PPK,2,0,,,
2022-12-21 14:06:41,128,Old Friend,1143,SMG,m45,2,0,,,
2022-12-21 14:06:54,128,Old Friend,1143,AR,OTs-12,3,1,,,
2022-12-21 14:08:33,128,Old Friend,1144,RF,SV-98,3,1,,,
2022-12-21 14:08:55,128,Old Friend,1144,HG,PPK,2,0,,,
2022-12-21 14:09:18,128,Old Friend,1144,SMG,IDW,2,0,,,
2022-12-21 14:09:40,128,Old Friend,1144,AR,OTs-12,3,1,,,
2022-12-21 14:10:03,128,Old Friend,1144,RF,VM59,2,0,,,
2022-12-21 14:10:17,128,Old Friend,1144,MG,FG42,2,0,,,
2022-12-21 14:11:08,128,Old Friend,1145,SMG,STEN MkⅡ,3,1,,,
2022-12-21 14:11:31,128,Old Friend,1145,RF,G43,2,0,,,
2022-12-21 14:11:53,128,Old Friend,1145,RF,SVT-38,2,0,,,
2022-12-21 14:12:16,128,Old Friend,1145,SMG,m45,2,0,,,
2022-12-21 14:12:38,128,Old Friend,1145,HG,Gr USPCompact,2,0,,,
2022-12-21 14:12:52,128,Old Friend,1145,MG,DP28,2,0,,,
2022-12-21 14:15:38,128,Old Friend,1146,HG,Type92,3,1,,,
2022-12-21 14:16:18,128,Old Friend,1146,SMG,IDW,2,0,,,
2022-12-21 14:16:40,128,Old Friend,1146,HG,MP-446,2,0,,,
2022-12-21 14:16:54,128,Old Friend,1146,HG,MP-446,2,0,,,
2022-12-21 14:37:03,128,Old Friend,1147,SMG,STEN MkⅡ,3,1,,,
2022-12-21 14:37:26,128,Old Friend,1147,MG,FG42,2,0,,,
2022-12-21 14:38:06,128,Old Friend,1147,MG,M1919A4,3,1,,,
2022-12-21 14:38:29,128,Old Friend,1147,HG,Type92,3,1,,,
2022-12-21 14:38:43,128,Old Friend,1147,AR,L85A1,2,0,,,
2022-12-21 14:40:27,128,Old Friend,1148,HG,P7,4,3,,,
2022-12-21 14:41:08,128,Old Friend,1148,RF,SVT-38,2,0,,,
2022-12-21 14:41:31,128,Old Friend,1148,HG,MP-446,2,0,,,
2022-12-21 14:41:45,128,Old Friend,1148,HG,MP-446,2,0,,,
2022-12-21 14:42:36,128,Old Friend,1149,HG,MP-446,2,0,,,
2022-12-21 14:42:59,128,Old Friend,1149,MG,M60,4,3,,,
2022-12-21 14:43:22,128,Old Friend,1149,HG,Tokarev,3,1,,,
2022-12-21 14:43:45,128,Old Friend,1149,MG,FG42,2,0,,,
2022-12-21 14:44:09,128,Old Friend,1149,SMG,MP40,2,0,,,
2022-12-21 14:44:22,128,Old Friend,1149,SMG,Type64,2,0,,,
2022-12-21 21:18:47,128,Old Friend,1150,AR,Type63,2,0,,,
2022-12-21 21:19:28,128,Old Friend,1150,AR,Type63,2,0,,,
2022-12-21 21:19:52,128,Old Friend,1150,HG,M1895,2,0,,,
2022-12-21 21:20:06,128,Old Friend,1150,AR,SIG-510,2,0,,,
2022-12-21 22:07:29,128,Old Friend,1151,MG,DP28,2,0,,,
2022-12-21 22:07:52,128,Old Friend,1151,RF,SVT-38,2,0,,,
2022-12-21 22:08:15,128,Old Friend,1151,AR,SIG-510,2,0,,,
2022-12-21 22:08:38,128,Old Friend,1151,SMG,Type64,2,0,,,
2022-12-21 22:09:03,128,Old Friend,1151,HG,PPK,2,0,,,
2022-12-21 22:09:17,128,Old Friend,1151,MG,M1919A4,3,1,,,
2022-12-22 23:56:28,10990,A Person's Struggle II,0,SMG,PPSh-41,2,0,,,
2022-12-22 23:56:53,10990,A Person's Struggle II,0,SMG,MP40,2,0,,,
2022-12-22 23:57:17,10990,A Person's Struggle II,0,SMG,Type64,2,0,,,
2022-12-22 23:57:43,10990,A Person's Struggle II,0,HG,M1895,2,0,,,
2022-12-22 23:58:08,10990,A Person's Struggle II,0,HG,MP-446,2,0,,,
2022-12-22 23:58:22,10990,A Person's Struggle II,0,AR,SIG-510,2,0,,,
2022-12-23 00:01:15,10990,A Person's Struggle II,0,SMG,m45,2,0,,,
2022-12-23 00:01:39,10990,A Person's Struggle II,0,RF,VM59,2,0,,,
2022-12-23 00:02:03,10990,A Person's Struggle II,0,HG,Gr USPCompact,2,0,,,
2022-12-23 00:02:29,10990,A Person's Struggle II,0,RF,M1 Garand,3,1,,,
2022-12-23 00:02:55,10990,A Person's Struggle II,0,RF,VM59,2,0,,,
2022-12-23 00:03:06,10990,A Person's Struggle II,0,AR,L85A1,2,0,,,
2022-12-23 00:04:53,10990,A Person's Struggle II,0,AR,L85A1,2,0,,,
2022-12-23 00:05:43,10990,A Person's Struggle II,0,HG,Gr USPCompact,2,0,,,
2022-12-23 00:06:10,10990,A Person's Struggle II,0,MG,DP28,2,0,,,
2022-12-23 00:06:38,10990,A Person's Struggle II,0,SMG,IDW,2,0,,,
2022-12-23 00:06:51,10990,A Person's Struggle II,0,AR,Type63,2,0,,,
2022-12-23 00:09:22,10990,A Person's Struggle II,0,AR,L85A1,2,0,,,
2022-12-23 00:09:48,10990,A Person's Struggle II,0,HG,Gr USPCompact,2,0,,,
2022-12-23 00:10:01,10990,A Person's Struggle II,0,HG,Gr USPCompact,2,0,,,
2022-12-23 00:11:16,10990,A Person's Struggle II,0,HG,Gr USPCompact,2,0,,,
2022-12-23 00:12:06,10990,A Person's Struggle II,0,SMG,m45,2,0,,,
2022-12-23 00:12:31,10990,A Person's Struggle II,0,SMG,m45,2,0,,,
2022-12-23 00:12:45,10990,A Person's Struggle II,0,HG,Gr USPCompact,2,0,,,
2022-12-23 00:19:03,10990,A Person's Struggle II,0,SMG,PPS-43,3,1,,,
2022-12-23 00:19:29,10990,A Person's Struggle II,0,SMG,Type64,2,0,,,
2022-12-23 00:19:54,10990,A Person's Struggle II,0,AR,L85A1,2,0,,,
2022-12-23 00:20:08,10990,A Person's Struggle II,0,MG,DP28,2,0,,,
2022-12-23 20:00:01,10994,Buried Deception II,2,AR,Type63,2,0,,,
2022-12-23 20:00:52,10994,Buried Deception II,2,HG,Gr USPCompact,2,0,,,
2022-12-23 20:01:18,10994,Buried Deception II,2,AR,SIG-510,2,0,,,
2022-12-23 20:01:44,10994,Buried Deception II,2,RF,SVT-38,2,0,,,
2022-12-23 20:01:57,10994,Buried Deception II,2,HG,MP-446,2,0,,,
2022-12-23 20:03:09,10994,Buried Deception II,3,AR,SIG-510,2,0,,,
2022-12-23 20:03:34,10994,Buried Deception II,3,SMG,PPSh-41,2,0,,,
2022-12-23 20:04:00,10994,Buried Deception II,3,RF,SV-98,3,1,,,
2022-12-23 20:04:27,10994,Buried Deception II,3,RF,SVT-38,2,0,,,
2022-12-23 20:04:40,10994,Buried Deception II,3,HG,MP-446,2,0,,,
2022-12-23 20:49:52,10994,Buried Deception II,4,HG,M1895,2,0,,,
2022-12-23 20:50:18,10994,Buried Deception II,4,HG,MP-446,2,0,,,
2022-12-23 20:50:44,10994,Buried Deception II,4,AR,SIG-510,2,0,,,
2022-12-23 20:51:10,10994,Buried Deception II,4,HG,MP-446,2,0,,,
2022-12-23 20:51:36,10994,Buried Deception II,4,HG,M1895,2,0,,,
2022-12-23 20:51:50,10994,Buried Deception II,4,RF,G43,2,0,,,
2022-12-23 20:53:26,10994,Buried Deception II,5,MG,Bren,3,1,,,
2022-12-23 20:54:17,10994,Buried Deception II,5,RF,VM59,2,0,,,
2022-12-23 20:54:43,10994,Buried Deception II,5,RF,VM59,2,0,,,
2022-12-23 20:55:10,10994,Buried Deception II,5,SMG,Type64,2,0,,,
2022-12-23 20:55:23,10994,Buried Deception II,5,AR,Type63,2,0,,,
2022-12-24 22:16:32,10994,Buried Deception II,6,RF,SVT-38,2,0,,,
2022-12-24 22:16:58,10994,Buried Deception II,6,MG,DP28,2,0,,,
