Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
843,Core3,Day,234,SMG,JS 9,100,0,5,900,25%,150%,8,38,16,136,89,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5954,669,803,937,1071,70
843,Core3,Day,188,SG,S.A.T.8,100,0,5,1410,88%,172%,15,46,14,11,33,33,4,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Optical (Acc) (5-Star),7635,668,801,935,1068,71
843,Core3,Day,203,SMG,Honey Badger,100,0,5,990,25%,150%,8,65,14,108,82,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5906,664,797,930,1063,72
843,Core3,Day,208,MG,HMG21,100,0,5,845,35%,150%,515,97,51,33,130,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13281,664,796,929,1062,73
843,Core3,Day,28,SMG,Gr MP7,100,0,5,990,25%,150%,8,41,14,118,91,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5894,663,795,928,1060,74
843,Core3,Day,20136,SMG,PP-19 Mod,107,1,5,935,25%,150%,8,38,15,127,91,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5870,660,792,924,1056,75
843,Core3,Day,1029,AR,Agent 416,100,0,5,605,68%,150%,15,68,49,82,76,0,0,100,0,10,0,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),T Exo (Body) (5-Star),5273,659,790,922,1054,76
843,Core3,Day,20029,SMG,STEN MkⅡ Mod,100,1,5,950,25%,150%,8,39,17,124,86,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5853,658,790,921,1053,77
843,Core3,Day,251,SMG,X95,100,0,5,970,25%,150%,8,45,14,116,90,0,0,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5819,654,785,916,1047,78
843,Core3,Day,351,SG,M26-MASS,100,0,5,1265,88%,172%,15,52,16,13,30,33,5,100,0,10,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Optical (Acc) (5-Star),7478,654,785,916,1046,79
843,Core3,Day,80,MG,M1919A4,100,0,5,910,35%,160%,515,101,60,22,94,0,14,100,0,10,0,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),13029,651,781,912,1042,80
843,Core3,Day,1022,SG,Dana Zane,100,0,5,1345,88%,150%,15,46,36,12,26,33,1,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Flash (Shell) (5-Star),Optical (Acc) (5-Star),7332,641,769,898,1026,81
843,Core3,Day,1028,SMG,Agent Vector,100,0,5,925,25%,150%,8,41,12,120,101,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),5668,637,765,892,1020,82
843,Core3,Day,215,AR,MDR,100,0,5,595,68%,150%,15,65,53,74,76,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,X Exo (Body) (5-Star),5059,632,758,885,1011,83
843,Core3,Day,112,MG,Negev,100,0,5,870,53%,150%,515,89,37,36,134,0,14,100,0,10,0,SLAP (Ammo) (5-Star),Optical (Acc) (5-Star),MG Box (Body) (5-Star),12373,618,742,866,989,84
843,Core3,Day,72,AR,TAR-21,100,0,5,525,68%,150%,15,67,51,67,89,0,0,100,0,1,0,Optical (Acc) (5-Star),-,Sp. Eq (Exclusive) (5-Star),4899,612,734,857,979,85
843,Core3,Day,333,SMG,VP1915,100,0,5,1015,25%,150%,15,27,13,100,90,0,0,100,0,10,0,X Exo (Body) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5370,604,724,845,966,86
843,Core3,Day,172,AR,Am RFB,100,0,5,525,78%,168%,15,73,72,72,54,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,X Exo (Body) (5-Star),4768,596,715,834,953,87
843,Core3,Day,20,SMG,Vector,100,0,5,925,25%,150%,15,32,12,105,100,0,0,100,0,10,0,X Exo (Body) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5284,594,713,832,951,88
843,Core3,Day,129,AR,Type95,100,0,5,580,68%,150%,15,63,55,69,71,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,X Exo (Body) (5-Star),4725,590,708,826,945,89
843,Core3,Day,364,SMG,MPK,100,0,5,925,25%,150%,15,32,14,109,77,0,0,100,0,10,0,X Exo (Body) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5243,589,707,825,943,90
843,Core3,Day,194,AR,K2,100,0,5,635,68%,150%,15,53,54,65,78,0,0,100,0,10,0,Optical (Acc) (5-Star),-,X Exo (Body) (5-Star),4661,582,699,815,932,91
843,Core3,Day,214,AR,ADS,100,0,5,605,68%,150%,15,53,57,68,78,0,0,100,0,10,0,Optical (Acc) (5-Star),-,X Exo (Body) (5-Star),4661,582,699,815,932,92
843,Core3,Day,106,AR,FAL,100,0,5,660,68%,150%,15,60,46,60,72,0,0,100,0,10,0,Optical (Acc) (5-Star),-,X Exo (Body) (5-Star),4603,575,690,805,920,93
843,Core3,Day,20094,SMG,Type64 Mod,106,1,5,890,25%,150%,15,30,13,112,93,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,Supp (Silencer) (5-Star),5080,571,685,800,914,94
843,Core3,Day,229,SG,M870,100,0,5,1320,88%,150%,15,35,34,13,29,23,4,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),6032,527,633,738,844,95
843,Core3,Day,151,SG,M1887,100,0,5,1375,88%,150%,15,41,33,13,22,22,4,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5997,524,629,734,839,96
843,Core3,Day,350,SG,FO-12,100,0,5,1280,88%,172%,15,47,14,12,36,23,5,100,0,10,0,-,Buck (Shell) (5-Star),Optical (Acc) (5-Star),5958,521,625,729,834,97
843,Core3,Day,282,SG,DP-12,100,0,5,1265,88%,172%,15,48,14,14,30,23,5,100,0,10,0,-,Buck (Shell) (5-Star),Optical (Acc) (5-Star),5949,520,624,728,832,98
843,Core3,Day,153,SG,M37,100,0,5,1265,40%,172%,15,58,43,13,26,22,4,100,0,1,0,-,Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),5941,519,623,727,831,99
843,Core3,Day,281,SG,CAWS,100,0,5,1235,88%,150%,15,32,33,14,35,23,5,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5927,518,622,726,829,100
843,Core3,Day,352,SG,Nova,100,0,5,1320,88%,150%,15,33,34,17,29,19,7,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5819,509,610,712,814,101
843,Core3,Day,162,SG,SPAS-12,100,0,5,1375,88%,150%,15,35,32,10,32,21,4,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5700,498,598,698,798,102
843,Core3,Day,302,SG,Defender,100,0,5,1235,88%,150%,15,40,34,18,27,18,8,100,0,10,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5685,497,596,696,795,103
843,Core3,Day,1025,SG,Triela,100,0,5,1265,113%,172%,15,54,13,13,26,21,4,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),Optical (Acc) (5-Star),5675,496,595,695,794,104
843,Core3,Day,165,SG,M1014,100,0,5,1375,88%,150%,15,33,33,12,32,21,4,100,0,1,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5549,485,582,679,776,105
843,Core3,Day,326,SG,512,100,0,5,1280,88%,150%,15,39,36,14,31,20,3,100,0,1,0,-,Flash (Shell) (5-Star),Optical (Acc) (5-Star),5456,477,572,668,763,106
843,Core3,Day,299,SG,HSM10,100,0,5,1235,88%,140%,15,36,14,13,39,21,4,100,0,10,0,-,Birdshot (Shell) (5-Star),Optical (Acc) (5-Star),5141,449,539,629,719,107
843,Core3,Day,156,SG,Super-Shorty,100,0,5,1210,88%,140%,15,30,15,20,42,20,3,100,0,1,0,-,Birdshot (Shell) (5-Star),Optical (Acc) (5-Star),5116,447,537,626,716,108
843,Core3,Day,278,SG,Six12,100,0,5,1210,88%,140%,15,36,14,14,42,20,4,100,0,10,0,-,Birdshot (Shell) (5-Star),Optical (Acc) (5-Star),5067,443,532,620,709,109
843,Core3,Day,307,MG,ZB-26,100,0,5,910,53%,150%,195,105,32,31,116,0,14,100,0,10,0,AP (Ammo) (5-Star),Optical (Acc) (5-Star),MG Box (Body) (5-Star),8417,420,505,589,673,110
843,Core3,Day,85,MG,PK,100,0,5,950,55%,150%,195,111,28,23,84,0,16,100,0,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),8225,411,493,575,658,111
843,Core3,Day,183,HG,Contender,100,0,5,330,60%,150%,195,49,90,97,44,0,0,100,0,10,0,Supp (Silencer) (5-Star),AP (Ammo) (5-Star),-,4562,399,479,558,638,112
843,Core3,Day,20114,HG,Welrod MkⅡ Mod,120,3,5,410,60%,150%,15,33,79,138,52,5,0,100,0,10,10,Supp (Silencer) (5-Star),-,Sp. Eq (Exclusive) (5-Star),4463,390,468,546,624,113
843,Core3,Day,339,MG,RPK-203,100,0,5,825,5%,150%,195,96,36,36,124,0,14,100,0,10,0,AP (Ammo) (5-Star),-,MG Box (Body) (5-Star),7274,363,436,509,581,114
843,Core3,Day,20039,RF,Mosin-Nagant Mod,117,3,5,450,90%,180%,195,172,100,47,31,0,0,100,0,10,10,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),7127,356,427,498,570,115
843,Core3,Day,20089,MG,Bren Mod,110,2,5,880,5%,150%,195,101,35,29,103,0,13,100,0,10,10,AP (Ammo) (5-Star),-,MG Box (Body) (5-Star),7115,355,426,498,569,116
843,Core3,Day,345,MG,MG338,100,0,5,870,5%,150%,195,110,28,26,125,0,14,100,0,10,0,AP (Ammo) (5-Star),-,MG Box (Body) (5-Star),7018,350,421,491,561,117
843,Core3,Day,50,RF,Lee Enfield,100,0,5,400,88%,175%,195,142,82,42,40,0,0,100,0,10,0,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),6968,348,418,487,557,118
843,Core3,Day,20037,RF,M14 Mod,120,3,5,430,88%,175%,195,117,88,30,44,0,0,100,0,10,10,AP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),6947,347,416,486,555,119
843,Core3,Day,20221,HG,GSh-18 Mod,120,3,5,370,20%,150%,50,51,56,95,61,0,0,100,0,10,10,PEQ (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),-,3863,338,405,473,540,120
843,Core3,Day,20007,HG,Stechkin Mod,120,3,5,425,60%,150%,15,34,58,103,66,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),-,Sp. Eq (Exclusive) (5-Star),3810,333,400,466,533,121
843,Core3,Day,48,RF,WA2000,100,0,5,440,90%,175%,135,152,87,32,39,0,0,100,0,10,0,SNIP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),6653,332,399,465,532,122
843,Core3,Day,20095,RF,Type88 Mod,115,3,5,520,90%,175%,195,133,72,40,37,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),6644,332,398,465,531,123
843,Core3,Day,231,RF,M82A1,100,0,5,440,88%,175%,135,186,81,32,34,0,0,100,0,10,0,SNIP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),6641,332,398,464,531,124
843,Core3,Day,84,MG,RPD,100,0,5,825,5%,150%,135,103,36,34,121,0,13,100,0,10,0,SNIP (Ammo) (5-Star),-,Sp. Eq (Exclusive) (5-Star),6565,328,393,459,525,125
843,Core3,Day,46,RF,Kar98k,100,0,5,420,88%,195%,135,152,82,44,34,0,0,100,0,10,0,SNIP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Cape (Body) (5-Star),6470,323,388,452,517,126
843,Core3,Day,275,MG,M1895 CB,100,0,5,950,5%,150%,135,105,38,25,131,0,10,100,0,10,0,SNIP (Ammo) (5-Star),-,MG Bipod (Body) (5-Star),6323,316,379,442,505,127
843,Core3,Day,1017,HG,Jill Stingray,100,0,5,400,20%,150%,15,32,56,146,55,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),3583,313,376,438,501,128
843,Core3,Day,20053,RF,NTW-20 Mod,120,3,5,475,40%,175%,195,189,87,33,32,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),-,Cape (Body) (5-Star),6095,304,365,426,487,129
843,Core3,Day,4,HG,Python,100,0,5,350,40%,150%,8,62,86,87,49,0,0,100,0,10,0,PEQ (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),-,3441,301,361,421,481,130
843,Core3,Day,20252,RF,KSVK Mod,120,3,5,455,40%,175%,195,184,92,33,32,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),-,Cape (Body) (5-Star),5963,298,357,417,477,131
843,Core3,Day,1018,HG,Sei Asagiri,100,0,5,425,20%,150%,15,32,62,115,53,0,0,100,0,10,0,PEQ (Acc) (5-Star),-,Sp. Eq (Exclusive) (5-Star),3329,291,349,407,466,132
843,Core3,Day,96,HG,Grizzly,100,0,5,430,20%,150%,15,40,54,100,54,0,0,100,0,10,0,PEQ (Acc) (5-Star),-,Sp. Eq (Exclusive) (5-Star),3317,290,348,406,464,133
843,Core3,Day,20002,HG,M1911 Mod,115,3,5,370,20%,150%,8,47,54,81,58,0,0,100,0,10,10,PEQ (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),-,3217,281,337,394,450,134
843,Core3,Day,36,RF,Springfield,100,0,5,420,40%,175%,210,135,76,42,42,0,0,100,0,1,0,Sp. Eq (Exclusive) (5-Star),-,Cape (Body) (5-Star),5631,281,337,394,450,135
843,Core3,Day,20049,RF,Type56R Mod,115,3,5,475,40%,175%,195,126,74,39,37,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),-,Cape (Body) (5-Star),5388,269,323,377,431,136
843,Core3,Day,270,RF,4 Shiki,100,0,5,420,40%,175%,195,128,78,39,39,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,Cape (Body) (5-Star),5347,267,320,374,427,137
843,Core3,Day,178,SMG,F1,50,0,3,474,5%,150%,15,19,9,36,66,0,0,100,0,1,0,-,-,-,1335,150,180,210,240,138
843,Core3,Day,137,SMG,PP-19-01,31,0,3,381,5%,150%,15,17,7,30,68,0,0,100,0,1,0,-,-,-,1062,119,143,167,191,139
843,Core3,Day,328,SMG,AR-57,31,0,3,360,5%,150%,15,16,7,32,73,0,0,100,0,1,0,-,-,-,1046,117,141,164,188,140
843,Core3,Day,191,SMG,M12,31,0,3,396,5%,150%,15,16,7,27,60,0,0,100,0,1,0,-,-,-,1029,115,138,162,185,141
843,Core3,Day,209,SMG,OTs-39,31,0,3,372,5%,150%,15,17,7,31,59,0,0,100,0,1,0,-,-,-,1032,116,139,162,185,142
843,Core3,Day,267,SMG,MP41,31,0,3,381,5%,150%,15,18,7,26,60,0,0,100,0,1,0,-,-,-,1001,112,135,157,180,143
843,Core3,Day,335,AR,Fedorov Avtomat,31,0,3,216,20%,150%,15,34,25,20,46,0,0,100,0,1,0,-,-,-,895,111,134,156,179,144
843,Core3,Day,258,AR,Magal,31,0,3,228,20%,150%,15,28,20,18,54,0,0,100,0,1,0,-,-,-,856,107,128,149,171,145
843,Core3,Day,265,AR,Gr HK33,30,0,3,204,20%,150%,15,29,21,19,57,0,0,100,0,1,0,-,-,-,857,107,128,149,171,146
843,Core3,Day,321,SG,TS12,30,0,3,471,40%,150%,15,20,7,6,24,8,3,100,0,1,0,-,-,-,1137,99,119,139,159,147
843,Core3,Day,109,MG,Gr MG5,32,0,3,390,5%,150%,15,52,13,13,95,0,11,100,0,1,0,-,-,-,1339,66,80,93,107,148
843,Core3,Day,207,AR,CZ2000,19,0,2,130,20%,150%,15,26,14,15,59,0,0,100,0,1,0,-,-,-,503,62,75,88,100,149
843,Core3,Day,145,RF,OTs-44,50,0,3,180,40%,150%,15,110,39,19,27,0,0,100,0,1,0,-,-,-,1218,60,73,85,97,150
843,Core3,Day,149,MG,AEK-999,30,0,3,321,5%,150%,15,53,13,12,94,0,10,100,0,1,0,-,-,-,1203,60,72,84,96,151
843,Core3,Day,355,SMG,Vigneron M2,12,0,2,196,5%,150%,15,14,5,19,62,0,0,100,0,1,0,-,-,-,511,57,68,80,91,152
843,Core3,Day,227,AR,A-91,11,0,2,124,20%,150%,15,25,13,10,54,0,0,100,0,1,0,-,-,-,453,56,67,79,90,153
843,Core3,Day,301,SMG,MAS-38,10,0,2,208,5%,150%,15,13,4,17,60,0,0,100,0,1,0,-,-,-,500,56,67,78,90,154
843,Core3,Day,279,AR,INSAS,11,0,2,122,20%,150%,15,24,13,11,51,0,0,100,0,1,0,-,-,-,436,54,65,76,87,155
843,Core3,Day,353,SG,MAG-7,13,0,2,272,40%,150%,15,23,5,4,19,5,5,100,0,1,0,-,-,-,614,53,64,75,85,156
843,Core3,Day,120,AR,ARX-160,12,0,2,110,20%,150%,15,24,12,12,53,0,0,100,0,1,0,-,-,-,421,52,63,73,84,157
843,Core3,Day,222,RF,TAC-50,30,0,3,168,40%,150%,15,88,34,13,25,0,0,100,0,1,0,-,-,-,988,49,59,69,79,158
843,Core3,Day,211,RF,SRS,31,0,3,171,40%,150%,15,77,34,15,27,0,0,100,0,1,0,-,-,-,978,48,58,68,78,159
843,Core3,Day,305,RF,Tabuk,30,0,3,165,40%,150%,15,67,33,16,30,0,0,100,0,1,0,-,-,-,946,47,56,66,75,160
843,Core3,Day,180,RF,PzB39,30,0,3,165,40%,150%,15,83,29,13,25,0,0,100,0,1,0,-,-,-,915,45,54,64,73,161
843,Core3,Day,201,RF,Gepard M1,31,0,3,174,40%,150%,15,83,33,13,23,0,0,100,0,1,0,-,-,-,905,45,54,63,72,162
843,Core3,Day,217,RF,SM-1,30,0,3,159,40%,150%,15,56,33,17,31,0,0,100,0,1,0,-,-,-,875,43,52,61,70,163
843,Core3,Day,313,AR,S-ACR,1,0,1,62,20%,150%,15,17,7,6,61,0,0,100,0,10,0,-,-,-,252,31,37,44,50,164
843,Core3,Day,182,RF,wz.29,31,0,2,128,40%,150%,15,69,28,15,25,0,0,100,0,1,0,-,-,-,584,29,35,40,46,165
843,Core3,Day,249,MG,62 Shiki,12,0,2,188,5%,150%,15,41,8,8,88,0,9,100,0,1,0,-,-,-,586,29,35,41,46,166
843,Core3,Day,175,AR,ART556,10,0,1,63,20%,150%,15,24,12,11,48,0,0,100,0,1,0,-,-,-,222,27,33,38,44,167
843,Core3,Day,195,MG,Gr MG23,10,0,2,162,5%,150%,15,35,8,8,95,0,9,100,0,1,0,-,-,-,536,26,32,37,42,168
843,Core3,Day,59,SMG,AK-74U,1,0,1,97,5%,150%,15,15,3,11,59,0,0,100,0,1,0,-,-,-,228,25,30,35,41,169
843,Core3,Day,1030,SMG,Jashin-chan,1,0,1,102,5%,150%,15,10,3,10,54,0,0,100,0,1,0,-,-,-,228,25,30,35,41,170
843,Core3,Day,224,SMG,PM-06,1,0,1,96,5%,150%,15,12,3,11,57,0,0,100,0,1,0,-,-,-,225,25,30,35,40,171
843,Core3,Day,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,100,0,1,0,-,-,-,223,25,30,35,40,172
843,Core3,Day,342,AR,KH2002,1,0,1,66,20%,150%,15,20,8,6,53,0,0,100,0,1,0,-,-,-,202,25,30,35,40,173
843,Core3,Day,131,SMG,EVO 3,1,0,1,97,5%,150%,15,10,3,11,65,0,0,100,0,1,0,-,-,-,219,24,29,34,39,174
843,Core3,Day,359,SMG,Sterling,1,0,1,99,5%,150%,15,11,2,10,57,0,0,81,0,1,0,-,-,-,222,24,29,34,39,175
843,Core3,Day,218,SMG,T77,1,0,1,93,5%,150%,15,11,3,11,66,0,0,100,0,1,0,-,-,-,215,24,29,33,38,176
843,Core3,Day,259,SMG,PM-9,1,0,1,88,5%,150%,15,11,3,11,68,0,0,100,0,1,0,-,-,-,215,24,29,33,38,177
843,Core3,Day,304,SMG,SAF,1,0,1,90,5%,150%,15,11,3,11,70,0,0,100,0,1,0,-,-,-,215,24,29,33,38,178
843,Core3,Day,327,SMG,SUB-2000,1,0,1,97,5%,150%,15,11,3,10,59,0,0,100,0,1,0,-,-,-,216,24,29,34,38,179
843,Core3,Day,239,AR,Type03,1,0,1,58,20%,150%,15,21,8,7,50,0,0,100,0,1,0,-,-,-,186,23,27,32,37,180
843,Core3,Day,43,RF,SVD,12,0,2,88,40%,150%,15,60,19,9,27,0,0,100,0,1,0,-,-,-,466,23,27,32,37,181
843,Core3,Day,291,SMG,43M,1,0,1,93,5%,150%,15,12,3,8,60,0,0,100,0,1,0,-,-,-,207,23,27,32,37,182
843,Core3,Day,340,AR,TKB-408,1,0,1,58,20%,150%,15,20,7,7,48,0,0,100,0,1,0,-,-,-,187,23,28,32,37,183
843,Core3,Day,356,AR,A-545,1,0,1,55,20%,150%,15,20,7,7,54,0,0,100,0,1,0,-,-,-,187,23,28,32,37,184
843,Core3,Day,108,AR,CZ-805,1,0,1,58,20%,150%,15,17,8,7,52,0,0,100,0,1,0,-,-,-,182,22,27,31,36,185
843,Core3,Day,256,RF,Falcon,12,0,2,98,40%,150%,15,65,17,8,24,0,0,100,0,1,0,-,-,-,450,22,27,31,36,186
843,Core3,Day,241,RF,RT-20,13,0,2,102,40%,150%,15,73,20,8,20,0,0,100,0,1,0,-,-,-,458,22,27,32,36,187
843,Core3,Day,146,RF,Gr G28,10,0,2,96,40%,150%,15,53,18,8,28,0,0,100,0,1,0,-,-,-,454,22,27,31,36,188
843,Core3,Day,169,SMG,SCW,1,0,1,84,5%,150%,15,13,3,11,65,0,0,100,0,1,0,-,-,-,204,22,27,32,36,189
843,Core3,Day,297,AR,FI M82,1,0,1,57,20%,150%,15,19,7,7,50,0,0,100,0,1,0,-,-,-,182,22,27,31,36,190
843,Core3,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,18,8,7,52,0,0,100,0,1,0,-,-,-,182,22,27,31,36,191
843,Core3,Day,343,AR,APC556,1,0,1,57,20%,150%,15,18,7,7,51,0,0,100,0,1,0,-,-,-,182,22,27,31,36,192
843,Core3,Day,170,AR,ASh-12.7,3,0,1,57,20%,150%,15,25,7,6,40,0,0,100,0,1,0,-,-,-,177,22,26,30,35,193
843,Core3,Day,284,RF,Zas M76,12,0,2,94,40%,150%,15,51,19,10,27,0,0,100,0,1,0,-,-,-,443,22,26,31,35,194
843,Core3,Day,325,SG,PM5,1,0,1,119,40%,150%,15,14,3,3,20,3,5,100,0,1,0,-,-,-,251,21,26,30,35,195
843,Core3,Day,134,AR,AR70,1,0,1,55,20%,150%,15,19,7,6,48,0,0,100,0,1,0,-,-,-,174,21,26,30,34,196
843,Core3,Day,19,SMG,FMG-9,1,0,1,71,5%,150%,15,11,3,13,63,0,0,100,0,1,0,-,-,-,189,21,25,29,34,197
843,Core3,Day,176,SMG,TMP,1,0,1,75,5%,150%,15,12,3,12,65,0,0,100,0,1,0,-,-,-,194,21,26,30,34,198
843,Core3,Day,230,RF,OBR,11,0,2,90,40%,150%,15,53,18,8,27,0,0,100,0,1,0,-,-,-,434,21,26,30,34,199
843,Core3,Day,322,HG,QSB-91,1,0,1,35,20%,150%,15,14,9,10,36,0,0,100,0,10,0,-,-,-,195,17,20,23,27,200
843,Core3,Day,1033,MG,Hanazono Yurine,1,0,1,91,5%,150%,15,36,5,4,87,0,10,100,0,10,0,-,-,-,317,15,19,22,25,201
843,Core3,Day,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,100,0,1,0,-,-,-,255,12,15,17,20,202
843,Core3,Day,1009,HG,El Clear,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,148,12,15,18,20,203
843,Core3,Day,1010,HG,El Fail,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,148,12,15,18,20,204
843,Core3,Day,319,MG,PM1910,1,0,1,95,5%,150%,15,36,5,5,72,0,10,100,0,1,0,-,-,-,259,12,15,18,20,205
843,Core3,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,100,0,1,0,-,-,-,139,12,14,17,19,206
843,Core3,Day,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,100,0,1,0,-,-,-,139,12,14,17,19,207
843,Core3,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,48,10,5,25,0,0,100,0,10,0,-,-,-,244,12,14,17,19,208
843,Core3,Day,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,100,0,10,0,-,-,-,249,12,14,17,19,209
843,Core3,Day,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,100,0,1,0,-,-,-,142,12,14,17,19,210
843,Core3,Day,124,RF,Super SASS,11,0,1,49,40%,150%,15,56,16,8,29,0,0,100,0,1,0,-,-,-,228,11,13,15,18,211
843,Core3,Day,271,MG,K3,1,0,1,83,5%,150%,15,30,5,6,90,0,9,100,0,1,0,-,-,-,237,11,14,16,18,212
843,Core3,Day,1026,MG,Claes,1,0,1,79,5%,150%,15,28,5,5,90,0,8,100,0,1,0,-,-,-,232,11,13,16,18,213
843,Core3,Day,240,MG,Mk46,1,0,1,81,5%,150%,15,28,5,5,93,0,9,100,0,1,0,-,-,-,233,11,13,16,18,214
843,Core3,Day,111,MG,AAT-52,1,0,1,91,5%,150%,15,34,4,4,87,0,10,50,0,1,0,-,-,-,237,11,14,16,18,215
843,Core3,Day,362,MG,LS26,1,0,1,83,5%,150%,15,39,4,3,65,0,9,81,0,1,0,-,-,-,231,11,13,16,18,216
843,Core3,Day,117,RF,Gr PSG-1,2,0,1,47,40%,150%,15,51,12,6,28,0,0,100,0,1,0,-,-,-,203,10,12,14,16,217
843,Core3,Day,226,RF,Mk 12,1,0,1,41,40%,150%,15,38,11,5,31,0,0,100,0,1,0,-,-,-,181,9,10,12,14,218
843,Core3,Day,255,RF,Scout,1,0,1,45,40%,150%,15,46,11,6,24,0,0,100,0,1,0,-,-,-,180,9,10,12,14,219
843,Core3,Day,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,182,9,10,12,14,220
843,Core3,Day,273,RF,SSG3000,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,185,9,11,12,14,221
843,Core3,Day,308,RF,C14,1,0,1,47,40%,150%,15,50,11,5,22,0,0,100,0,1,0,-,-,-,180,9,10,12,14,222
843,Core3,Day,1020,RF,Stella Hoshii,1,0,1,45,40%,150%,15,42,11,5,23,0,0,100,0,1,0,-,-,-,180,9,10,12,14,223
